State,County,FIPS,MapDate,DSCI
CA,Amador County,06005,20210914,485
CA,Amador County,06005,20210921,485
CA,Amador County,06005,20210928,485
CA,Amador County,06005,20211005,485
CA,Amador County,06005,20211012,485
CA,Amador County,06005,20211019,485
CA,Amador County,06005,20211026,485
CA,Amador County,06005,20211102,485
CA,Amador County,06005,20211109,485
CA,Amador County,06005,20211116,485
CA,Amador County,06005,20211123,400
CA,Amador County,06005,20211130,400
CA,Amador County,06005,20211207,400
CA,Amador County,06005,20211214,400
CA,Amador County,06005,20211221,400
CA,Amador County,06005,20211228,320
CA,Amador County,06005,20220104,320
CA,Amador County,06005,20220111,298
CA,Amador County,06005,20220118,298
CA,Amador County,06005,20220125,298
CA,Amador County,06005,20220201,298
CA,Amador County,06005,20220208,298
CA,Amador County,06005,20220215,298
CA,Amador County,06005,20220222,298
CA,Amador County,06005,20220301,300
CA,Amador County,06005,20220308,300
CA,Amador County,06005,20220315,300
CA,Amador County,06005,20220322,300
CA,Amador County,06005,20220329,300
CA,Amador County,06005,20220405,300
CA,Amador County,06005,20220412,380
CA,Amador County,06005,20220419,380
CA,Amador County,06005,20220426,380
CA,Amador County,06005,20220503,380
CA,Amador County,06005,20220510,380
CA,Amador County,06005,20220517,380
CA,Amador County,06005,20220524,380
CA,Amador County,06005,20220531,380
CA,Amador County,06005,20220607,380
CA,Amador County,06005,20220614,380
CA,Amador County,06005,20220621,380
CA,Amador County,06005,20220628,380
CA,Amador County,06005,20220705,380
CA,Amador County,06005,20220712,380
CA,Amador County,06005,20220719,380
CA,Amador County,06005,20220726,380
CA,Amador County,06005,20220802,380
CA,Amador County,06005,20220809,379
CA,Amador County,06005,20220816,382
CA,Amador County,06005,20220823,382
CA,Amador County,06005,20220830,382
CA,Amador County,06005,20220906,382
CA,Amador County,06005,20220913,382
CA,Amador County,06005,20220920,382
CA,Amador County,06005,20220927,382
CA,Amador County,06005,20221004,382
CA,Amador County,06005,20221011,382
CA,Amador County,06005,20221018,382
CA,Amador County,06005,20221025,382
CA,Amador County,06005,20221101,382
CA,Amador County,06005,20221108,382
CA,Amador County,06005,20221115,382
CA,Amador County,06005,20221122,382
CA,Amador County,06005,20221129,382
CA,Amador County,06005,20221206,382
CA,Amador County,06005,20221213,370
CA,Amador County,06005,20221220,370
CA,Amador County,06005,20221227,370
CA,Amador County,06005,20230103,270
CA,Amador County,06005,20230110,200
CA,Amador County,06005,20230117,200
CA,Amador County,06005,20230124,200
CA,Amador County,06005,20230131,200
CA,Amador County,06005,20230207,105
CA,Amador County,06005,20230214,105
CA,Amador County,06005,20230221,105
CA,Amador County,06005,20230228,27
CA,Amador County,06005,20230307,27
CA,Amador County,06005,20230314,0
CA,Amador County,06005,20230321,0
CA,Amador County,06005,20230328,0
CA,Amador County,06005,20230404,0
CA,Amador County,06005,20230411,0
CA,Amador County,06005,20230418,0
CA,Amador County,06005,20230425,0
CA,Amador County,06005,20230502,0
CA,Amador County,06005,20230509,0
CA,Amador County,06005,20230516,0
CA,Amador County,06005,20230523,0
CA,Amador County,06005,20230530,0
CA,Amador County,06005,20230606,0
CA,Amador County,06005,20230613,0
CA,Amador County,06005,20230620,0
CA,Amador County,06005,20230627,0
CA,Amador County,06005,20230704,0
CA,Amador County,06005,20230711,0
CA,Amador County,06005,20230718,0
CA,Amador County,06005,20230725,0
CA,Amador County,06005,20230801,0
CA,Amador County,06005,20230808,0
CA,Amador County,06005,20230815,0
CA,Amador County,06005,20230822,0
CA,Amador County,06005,20230829,0
CA,Amador County,06005,20230905,0
CA,Amador County,06005,20230912,0
CA,Amador County,06005,20230919,0
CA,Amador County,06005,20230926,0
CA,Amador County,06005,20231003,0
CA,Amador County,06005,20231010,0
CA,Amador County,06005,20231017,0
CA,Amador County,06005,20231024,0
CA,Amador County,06005,20231031,0
CA,Amador County,06005,20231107,0
CA,Amador County,06005,20231114,0
CA,Amador County,06005,20231121,0
CA,Amador County,06005,20231128,0
CA,Amador County,06005,20231205,0
CA,Amador County,06005,20231212,0
CA,Amador County,06005,20231219,0
CA,Amador County,06005,20231226,0
CA,Amador County,06005,20240102,0
CA,Amador County,06005,20240109,0
CA,Amador County,06005,20240116,0
CA,Amador County,06005,20240123,0
CA,Amador County,06005,20240130,0
CA,Amador County,06005,20240206,0
CA,Amador County,06005,20240213,0
CA,Amador County,06005,20240220,0
CA,Amador County,06005,20240227,0
CA,Amador County,06005,20240305,0
CA,Amador County,06005,20240312,0
CA,Amador County,06005,20240319,0
CA,Amador County,06005,20240326,0
CA,Amador County,06005,20240402,0
CA,Amador County,06005,20240409,0
CA,Amador County,06005,20240416,0
CA,Amador County,06005,20240423,0
CA,Amador County,06005,20240430,0
CA,Amador County,06005,20240507,0
CA,Amador County,06005,20240514,0
CA,Amador County,06005,20240521,0
CA,Amador County,06005,20240528,0
CA,Amador County,06005,20240604,0
CA,Amador County,06005,20240611,0
CA,Amador County,06005,20240618,0
CA,Amador County,06005,20240625,0
CA,Amador County,06005,20240702,15
CA,Amador County,06005,20240709,33
CA,Amador County,06005,20240716,32
CA,Amador County,06005,20240723,32
CA,Amador County,06005,20240730,32
CA,Amador County,06005,20240806,31
CA,Amador County,06005,20240813,31
CA,Amador County,06005,20240820,30
CA,Amador County,06005,20240827,30
CA,Amador County,06005,20240903,30
CA,Amador County,06005,20240910,100
CA,Amador County,06005,20240917,100
CA,Amador County,06005,20240924,100
CA,Amador County,06005,20241001,100
CA,Amador County,06005,20241008,100
CA,Amador County,06005,20241015,100
CA,Amador County,06005,20241022,100
CA,Amador County,06005,20241029,100
CA,Amador County,06005,20241105,100
CA,Amador County,06005,20241112,100
CA,Amador County,06005,20241119,100
CA,Amador County,06005,20241126,97
CA,Amador County,06005,20241203,97
CA,Amador County,06005,20241210,97
CA,Amador County,06005,20241217,97
CA,Amador County,06005,20241224,97
CA,Amador County,06005,20241231,97
CA,Amador County,06005,20250107,97
CA,Amador County,06005,20250114,97
CA,Amador County,06005,20250121,97
CA,Amador County,06005,20250128,97
CA,Amador County,06005,20250204,97
CA,Amador County,06005,20250211,97
CA,Amador County,06005,20250218,52
CA,Butte County,06007,20190101,200
CA,Butte County,06007,20190108,200
CA,Butte County,06007,20190115,200
CA,Butte County,06007,20190122,200
CA,Butte County,06007,20190129,100
CA,Butte County,06007,20190205,0
CA,Butte County,06007,20190212,0
CA,Butte County,06007,20190219,0
CA,Butte County,06007,20190226,0
CA,Butte County,06007,20190305,0
CA,Butte County,06007,20190312,0
CA,Butte County,06007,20190319,0
CA,Butte County,06007,20190326,0
CA,Butte County,06007,20190402,0
CA,Butte County,06007,20190409,0
CA,Butte County,06007,20190416,0
CA,Butte County,06007,20190423,0
CA,Butte County,06007,20190430,0
CA,Butte County,06007,20190507,0
CA,Butte County,06007,20190514,0
CA,Butte County,06007,20190521,0
CA,Butte County,06007,20190528,0
CA,Butte County,06007,20190604,0
CA,Butte County,06007,20190611,0
CA,Butte County,06007,20190618,0
CA,Butte County,06007,20190625,0
CA,Butte County,06007,20190702,0
CA,Butte County,06007,20190709,0
CA,Butte County,06007,20190716,0
CA,Butte County,06007,20190723,0
CA,Butte County,06007,20190730,0
CA,Butte County,06007,20190806,0
CA,Butte County,06007,20190813,0
CA,Butte County,06007,20190820,0
CA,Butte County,06007,20190827,0
CA,Butte County,06007,20190903,0
CA,Butte County,06007,20190910,0
CA,Butte County,06007,20190917,0
CA,Butte County,06007,20190924,0
CA,Butte County,06007,20191001,0
CA,Butte County,06007,20191008,0
CA,Butte County,06007,20191015,0
CA,Butte County,06007,20191022,0
CA,Butte County,06007,20191029,0
CA,Butte County,06007,20191105,0
CA,Butte County,06007,20191112,100
CA,Butte County,06007,20191119,100
CA,Butte County,06007,20191126,100
CA,Butte County,06007,20191203,100
CA,Butte County,06007,20191210,0
CA,Butte County,06007,20191217,0
CA,Butte County,06007,20191224,0
CA,Butte County,06007,20191231,0
CA,Butte County,06007,20200107,0
CA,Butte County,06007,20200114,0
CA,Butte County,06007,20200121,0
CA,Butte County,06007,20200128,14
CA,Butte County,06007,20200204,14
CA,Butte County,06007,20200211,40
CA,Butte County,06007,20200218,100
CA,Butte County,06007,20200225,200
CA,Butte County,06007,20200303,200
CA,Butte County,06007,20200310,200
CA,Butte County,06007,20200317,200
CA,Butte County,06007,20200324,188
CA,Butte County,06007,20200331,188
CA,Butte County,06007,20200407,188
CA,Butte County,06007,20200414,251
CA,Butte County,06007,20200421,263
CA,Butte County,06007,20200428,274
CA,Butte County,06007,20200505,275
CA,Butte County,06007,20200512,275
CA,Butte County,06007,20200519,275
CA,Butte County,06007,20200526,275
CA,Butte County,06007,20200602,275
CA,Butte County,06007,20200609,275
CA,Butte County,06007,20200616,275
CA,Butte County,06007,20200623,275
CA,Butte County,06007,20200630,275
CA,Butte County,06007,20200707,275
CA,Butte County,06007,20200714,275
CA,Butte County,06007,20200721,275
CA,Butte County,06007,20200728,275
CA,Butte County,06007,20200804,275
CA,Butte County,06007,20200811,275
CA,Butte County,06007,20200818,275
CA,Butte County,06007,20200825,300
CA,Butte County,06007,20200901,300
CA,Butte County,06007,20200908,300
CA,Butte County,06007,20200915,300
CA,Butte County,06007,20200922,300
CA,Butte County,06007,20200929,366
CA,Butte County,06007,20201006,366
CA,Butte County,06007,20201013,366
CA,Butte County,06007,20201020,366
CA,Butte County,06007,20201027,366
CA,Butte County,06007,20201103,366
CA,Butte County,06007,20201110,366
CA,Butte County,06007,20201117,366
CA,Butte County,06007,20201124,366
CA,Butte County,06007,20201201,366
CA,Butte County,06007,20201208,366
CA,Butte County,06007,20201215,366
CA,Butte County,06007,20201222,366
CA,Butte County,06007,20201229,366
CA,Butte County,06007,20210105,366
CA,Butte County,06007,20210112,366
CA,Butte County,06007,20210119,366
CA,Butte County,06007,20210126,366
CA,Butte County,06007,20210202,344
CA,Butte County,06007,20210209,344
CA,Butte County,06007,20210216,344
CA,Butte County,06007,20210223,343
CA,Butte County,06007,20210302,343
CA,Butte County,06007,20210309,343
CA,Butte County,06007,20210316,343
CA,Butte County,06007,20210323,343
CA,Butte County,06007,20210330,343
CA,Butte County,06007,20210406,343
CA,Butte County,06007,20210413,358
CA,Butte County,06007,20210420,358
CA,Butte County,06007,20210427,358
CA,Butte County,06007,20210504,400
CA,Butte County,06007,20210511,400
CA,Butte County,06007,20210518,400
CA,Butte County,06007,20210525,483
CA,Butte County,06007,20210601,483
CA,Butte County,06007,20210608,483
CA,Butte County,06007,20210615,483
CA,Butte County,06007,20210622,483
CA,Butte County,06007,20210629,483
CA,Butte County,06007,20210706,483
CA,Butte County,06007,20210713,483
CA,Butte County,06007,20210720,483
CA,Butte County,06007,20210727,500
CA,Butte County,06007,20210803,500
CA,Butte County,06007,20210810,500
CA,Butte County,06007,20210817,500
CA,Butte County,06007,20210824,500
CA,Butte County,06007,20210831,500
CA,Butte County,06007,20210907,500
CA,Butte County,06007,20210914,500
CA,Butte County,06007,20210921,500
CA,Butte County,06007,20210928,500
CA,Butte County,06007,20211005,500
CA,Butte County,06007,20211012,500
CA,Butte County,06007,20211019,500
CA,Butte County,06007,20211026,449
CA,Butte County,06007,20211102,449
CA,Butte County,06007,20211109,449
CA,Butte County,06007,20211116,449
CA,Butte County,06007,20211123,400
CA,Butte County,06007,20211130,400
CA,Butte County,06007,20211207,400
CA,Butte County,06007,20211214,400
CA,Butte County,06007,20211221,400
CA,Butte County,06007,20211228,355
CA,Butte County,06007,20220104,355
CA,Butte County,06007,20220111,300
CA,Butte County,06007,20220118,300
CA,Butte County,06007,20220125,300
CA,Butte County,06007,20220201,300
CA,Butte County,06007,20220208,300
CA,Butte County,06007,20220215,300
CA,Butte County,06007,20220222,300
CA,Butte County,06007,20220301,300
CA,Butte County,06007,20220308,300
CA,Butte County,06007,20220315,350
CA,Butte County,06007,20220322,350
CA,Butte County,06007,20220329,350
CA,Butte County,06007,20220405,351
CA,Butte County,06007,20220412,351
CA,Butte County,06007,20220419,368
CA,Butte County,06007,20220426,356
CA,Butte County,06007,20220503,356
CA,Butte County,06007,20220510,356
CA,Butte County,06007,20220517,356
CA,Butte County,06007,20220524,356
CA,Butte County,06007,20220531,356
CA,Butte County,06007,20220607,356
CA,Butte County,06007,20220614,356
CA,Butte County,06007,20220621,356
CA,Butte County,06007,20220628,356
CA,Butte County,06007,20220705,356
CA,Butte County,06007,20220712,356
CA,Butte County,06007,20220719,356
CA,Butte County,06007,20220726,356
CA,Butte County,06007,20220802,356
CA,Butte County,06007,20220809,355
CA,Butte County,06007,20220816,355
CA,Butte County,06007,20220823,355
CA,Butte County,06007,20220830,355
CA,Butte County,06007,20220906,355
CA,Butte County,06007,20220913,355
CA,Butte County,06007,20220920,355
CA,Butte County,06007,20220927,355
CA,Butte County,06007,20221004,355
CA,Butte County,06007,20221011,355
CA,Butte County,06007,20221018,355
CA,Butte County,06007,20221025,355
CA,Butte County,06007,20221101,355
CA,Butte County,06007,20221108,355
CA,Butte County,06007,20221115,355
CA,Butte County,06007,20221122,355
CA,Butte County,06007,20221129,355
CA,Butte County,06007,20221206,355
CA,Butte County,06007,20221213,355
CA,Butte County,06007,20221220,355
CA,Butte County,06007,20221227,355
CA,Butte County,06007,20230103,355
CA,Butte County,06007,20230110,256
CA,Butte County,06007,20230117,256
CA,Butte County,06007,20230124,256
CA,Butte County,06007,20230131,256
CA,Butte County,06007,20230207,256
CA,Butte County,06007,20230214,256
CA,Butte County,06007,20230221,256
CA,Butte County,06007,20230228,254
CA,Butte County,06007,20230307,254
CA,Butte County,06007,20230314,166
CA,Butte County,06007,20230321,161
CA,Butte County,06007,20230328,78
CA,Butte County,06007,20230404,78
CA,Butte County,06007,20230411,0
CA,Butte County,06007,20230418,0
CA,Butte County,06007,20230425,0
CA,Butte County,06007,20230502,0
CA,Butte County,06007,20230509,0
CA,Butte County,06007,20230516,0
CA,Butte County,06007,20230523,0
CA,Butte County,06007,20230530,0
CA,Butte County,06007,20230606,0
CA,Butte County,06007,20230613,0
CA,Butte County,06007,20230620,0
CA,Butte County,06007,20230627,0
CA,Butte County,06007,20230704,0
CA,Butte County,06007,20230711,0
CA,Butte County,06007,20230718,0
CA,Butte County,06007,20230725,0
CA,Butte County,06007,20230801,0
CA,Butte County,06007,20230808,0
CA,Butte County,06007,20230815,0
CA,Butte County,06007,20230822,0
CA,Butte County,06007,20230829,0
CA,Butte County,06007,20230905,0
CA,Butte County,06007,20230912,0
CA,Butte County,06007,20230919,0
CA,Butte County,06007,20230926,0
CA,Butte County,06007,20231003,0
CA,Butte County,06007,20231010,0
CA,Butte County,06007,20231017,0
CA,Butte County,06007,20231024,0
CA,Butte County,06007,20231031,0
CA,Butte County,06007,20231107,0
CA,Butte County,06007,20231114,0
CA,Butte County,06007,20231121,0
CA,Butte County,06007,20231128,0
CA,Butte County,06007,20231205,0
CA,Butte County,06007,20231212,0
CA,Butte County,06007,20231219,0
CA,Butte County,06007,20231226,0
CA,Butte County,06007,20240102,0
CA,Butte County,06007,20240109,0
CA,Butte County,06007,20240116,0
CA,Butte County,06007,20240123,0
CA,Butte County,06007,20240130,0
CA,Butte County,06007,20240206,0
CA,Butte County,06007,20240213,0
CA,Butte County,06007,20240220,0
CA,Butte County,06007,20240227,0
CA,Butte County,06007,20240305,0
CA,Butte County,06007,20240312,0
CA,Butte County,06007,20240319,0
CA,Butte County,06007,20240326,0
CA,Butte County,06007,20240402,0
CA,Butte County,06007,20240409,0
CA,Butte County,06007,20240416,0
CA,Butte County,06007,20240423,0
